ID,sex,Aged,Married,TotalDependents,ServiceSpan,MobileService,4GService,CyberProtection,HardwareSupport,TechnicalAssistance,FilmSubscription,SettlementProcess,QuarterlyPayment,GrandPayment,CustomerAttrition
N8WGXY2R3OFAU0X9ATJG,Male,Yes,Yes,Yes,69,Yes,No,No,No,No,Yes,Bank,20.85610179,1193.563229,No
YIH7N2XCF0GB562YCP2K,Male,No,No,No,4,Yes,Satellite Broadband,Yes,No,No,No,Electronic,90.21394672,368.1966258,No
E5X755IXJJ78KLBKA73I,Male,No,Yes,Yes,50,Yes,No,Yes,No,Yes,Yes,Card,35.79262406,1783.882077,No
NJJ88MC99KIN65L7ZHOH,Female,Yes,Yes,No,71,Yes,Satellite Broadband,Yes,Yes,No,Yes,Card,105.4627169,7510.488647,No
OK9AGN85M0IWNHL2BOGB,Male,No,Yes,Yes,65,Yes,Wifi Broadband,Yes,Yes,Yes,Yes,Bank,60.59466544,3953.650223,No
89XZTWGTHFOAUW4YEHR5,Male,No,Yes,No,73,Yes,Wifi Broadband,Yes,Yes,Yes,No,Bank,116.6500344,8423.954329,No
KA69B2NA6UGP9ZSG6MG2,Male,No,No,Yes,53,No,Satellite Broadband,No,No,No,Yes,Bank,18.19194524,1001.514893,No
QWUYY6MY6WTT8PP9UX06,Female,Yes,Yes,No,67,Yes,Satellite Broadband,No,Yes,Yes,No,Bank,60.64716704,3974.964896,No
DUZ1ZK391IAF07MU1AYD,Female,No,Yes,Yes,48,Yes,Satellite Broadband,No,No,No,No,Check,82.94434123,4030.600552,Yes
1O3821DBLSMFQ9OTNHCH,Female,No,No,No,-1,Yes,Satellite Broadband,No,No,No,No,Check,19.30329942,16.29796095,No
HHA1DEM3Y8L6LAJQ1INO,Female,No,No,No,51,Yes,Wifi Broadband,Yes,No,Yes,No,Card,93.65522358,4746.461848,No
PSQMGHWHZ0EKHZUZG72E,Male,Yes,Yes,No,64,Yes,Wifi Broadband,No,Yes,Yes,No,Card,105.7489647,6974.737688,Yes
9137BQL4IFMYYHA3FTYY,Male,No,No,No,1,No,Satellite Broadband,No,Yes,Yes,Yes,Check,87.1187786,262.0225055,Yes
J44YXWRQLKMW9PH5KX8B,Male,Yes,No,Yes,32,Yes,Satellite Broadband,No,Yes,No,Yes,Bank,104.1436834,3464.377967,No
G4PSK0EZA8I1HYJCG2FM,Male,No,Yes,Yes,61,Yes,No,Yes,Yes,No,Yes,Bank,60.33657516,3694.247487,No
NCW57CNRCP6OKWNB5ZZ2,Female,No,Yes,No,51,Yes,Wifi Broadband,No,Yes,No,No,Bank,106.7777798,5498.489341,No
TRWEL3RNHRL9OW8XZFLX,Female,No,Yes,Yes,38,Yes,No,Yes,No,No,No,Electronic,55.13597319,2076.668329,No
Z4IKY0E33ZL33XJXMHFZ,Female,No,No,No,31,Yes,No,No,No,No,No,Electronic,40.41522999,1308.826052,No
SBPY2YA2C5YP227UOCIP,Male,Yes,No,No,69,Yes,Wifi Broadband,No,No,No,Yes,Card,19.95624452,1395.507135,No
I5TPH3P6M8HH3INSCQ8H,Male,Yes,Yes,No,65,Yes,Wifi Broadband,Yes,Yes,No,No,Electronic,94.46357495,6125.229125,No
344K518J5SIXLL2F14YI,Male,No,Yes,Yes,71,Yes,Satellite Broadband,No,Yes,No,Yes,Card,103.5149149,7361.475637,No
F2YGC2BQYZ2R5QLJ8QS6,Female,Yes,No,No,19,Yes,Wifi Broadband,No,Yes,No,Yes,Bank,97.39395881,2030.147812,Yes
DHLTZCDZ83FL05XRJF01,Female,Yes,Yes,No,2,Yes,Satellite Broadband,No,No,No,No,Electronic,81.97886931,309.4774092,No
1F9FN6REOLFTIOS44GQ6,Male,No,Yes,Yes,4,No,Satellite Broadband,No,No,Yes,Yes,Electronic,77.64260747,502.0489352,Yes
GXSWLSPLUMBJ5ED3OHEL,Male,No,Yes,Yes,70,Yes,No,Yes,Yes,Yes,No,Card,64.61592455,4721.671785,No
4ER4QRLJ9NIQ97H4R510,Male,No,Yes,Yes,68,No,Wifi Broadband,No,Yes,No,No,Electronic,103.6793615,7298.879402,No
RWJPJ7JEWZY5BG84NHBM,Male,No,No,No,21,Yes,Wifi Broadband,No,Yes,Yes,No,Bank,83.87865041,2033.032356,No
MF8CWJ896WOZPDRJY05A,Male,Yes,Yes,Yes,27,Yes,Satellite Broadband,No,No,No,No,Electronic,38.87973251,1098.8304,No
5CX5PC4ZZ4S1S3LBU1JO,Female,No,No,No,7,Yes,No,No,No,No,No,Check,21.35837528,172.629535,No
7CUP32D4K94K10CIILYM,Male,Yes,Yes,Yes,18,Yes,Satellite Broadband,Yes,Yes,Yes,No,Card,94.24252012,1817.406369,No
P6NIKS9J73KY5HAPGQIF,Female,No,No,No,15,Yes,Satellite Broadband,No,Yes,No,No,Card,89.060412,1611.47908,No
L2A7OXAY6AZYE3LOYW6N,Female,No,Yes,Yes,6,Yes,No,No,No,Yes,Yes,Bank,57.36326988,402.2913478,No
ZWPB144RK39UPLZRTIJJ,Male,No,No,No,6,Yes,No,No,No,No,No,Electronic,78.51148352,586.8461963,Yes
FKHSSGJLPPDDX5M4I8PB,Male,No,Yes,No,28,Yes,No,No,No,Yes,Yes,Electronic,52.53433818,1389.657086,No
4IWYM8LD0Z26W0ON5OFO,Male,No,No,No,14,Yes,Satellite Broadband,No,No,Yes,No,Check,53.81006365,835.6151672,Yes
YMPOXA47KMULPUZOFN6O,Female,No,No,Yes,4,No,Wifi Broadband,No,No,No,No,Check,19.92312333,101.9657496,No
AZ5TD1JA4578PB9EEF8O,Male,No,Yes,Yes,39,Yes,Wifi Broadband,No,No,No,Yes,Bank,19.84366235,771.4649999,No
0L8TRJB882EAAR6K26XK,Male,No,Yes,No,55,Yes,Wifi Broadband,Yes,No,Yes,No,Card,65.31689118,3463.181887,No
NERP4AUDF2ZCX416KE89,Male,No,Yes,No,65,Yes,Wifi Broadband,Yes,Yes,Yes,Yes,Card,70.26253162,4677.062522,No
THB34DWT137ZB13B1BE4,Female,No,No,Yes,46,Yes,No,Yes,No,No,No,Electronic,55.13021054,2654.030632,No
M4J2RR9IHHJWG5JG4WL8,Female,Yes,No,No,8,Yes,No,No,Yes,No,No,Electronic,90.04969266,730.5288355,Yes
F0UG6GN6D8NLEINAF6F6,Male,No,No,No,-1,Yes,No,No,No,No,No,Check,95.02270674,95.57286426,Yes
XAF3CZTXIRTA8041FGM8,Female,No,No,Yes,6,Yes,Wifi Broadband,Yes,No,No,Yes,Electronic,37.27030477,331.0645112,No
56J50XOHAXPQKTWFHO2L,Female,No,No,Yes,-1,Yes,Satellite Broadband,No,No,No,No,Check,19.16544086,18.03249818,No
SRJD8FE8HJZFBTQWDZI6,Female,No,No,No,67,Yes,Satellite Broadband,Yes,Yes,Yes,Yes,Bank,88.60937646,5902.161747,No
TXROGQRZKM96TTXWW3KP,Male,No,Yes,Yes,34,Yes,No,No,No,No,Yes,Card,19.54198721,729.6108711,No
29TP5BHDP4FA0GYO35HW,Male,No,No,Yes,3,Yes,Wifi Broadband,No,No,No,No,Check,20.19819547,76.8730134,No
69CNR5EKCECKE6C8XDBQ,Male,No,Yes,Yes,42,Yes,Wifi Broadband,Yes,No,Yes,Yes,Bank,56.2553011,2417.997851,No
1BC8H3C36FR70R3SOJPF,Male,No,No,No,52,Yes,Satellite Broadband,No,No,No,Yes,Check,80.99788479,4299.204613,No
T0WZPQ4ICHPXJB1NJSFG,Female,No,No,No,41,Yes,Wifi Broadband,Yes,Yes,Yes,No,Electronic,53.02877553,2348.572611,No
U80N0FINRRMEPQT56OS8,Female,Yes,Yes,No,7,Yes,Satellite Broadband,No,No,No,No,Electronic,85.47859496,475.8896524,Yes
TQ6D17CANSDBDR9UFW91,Male,No,Yes,No,71,Yes,Wifi Broadband,Yes,Yes,Yes,No,Bank,69.58415213,4805.797911,No
CO99ZQADA80R4IEKGMQX,Male,No,No,No,1,Yes,Wifi Broadband,No,No,No,No,Check,21.42717294,59.36994716,Yes
0BIEITUAM9COWI88TTJW,Female,Yes,No,No,6,Yes,Satellite Broadband,No,No,No,Yes,Electronic,72.46470192,605.9736805,Yes
AYXRBUKEYSC54IPE6AR1,Female,No,No,No,32,Yes,Wifi Broadband,No,No,Yes,No,Electronic,95.07858795,3182.519397,Yes
F4ZO4ZZ32FJ7MSIONJ5X,Male,Yes,Yes,Yes,3,Yes,No,No,No,No,Yes,Electronic,47.23962871,180.5688461,Yes
O5OE1WJXHBUAXD73N5S5,Female,No,Yes,No,70,Yes,No,No,Yes,No,No,Electronic,97.36522386,6981.65931,No
DKREIKU19QN6WKNZ5DSD,Male,No,No,No,38,Yes,Wifi Broadband,Yes,Yes,No,Yes,Card,84.14699416,3231.384133,Yes
U2LL5EOUKJ510T0YFATN,Male,No,No,No,1,Yes,No,No,Yes,No,Yes,Electronic,84.93787101,165.2853085,Yes
7SN0U464QH0CGEPDLR2A,Female,No,Yes,Yes,46,Yes,Wifi Broadband,Yes,Yes,No,No,Card,70.95641958,3238.838927,No
RGB70XYOYL0U2O2XB7H4,Female,No,Yes,No,43,Yes,Wifi Broadband,No,Yes,No,Yes,Bank,96.86767373,3960.016604,Yes
4W3L3E8GP68O4CSAKBYL,Male,No,Yes,Yes,52,Yes,No,No,No,No,No,Bank,19.3284615,1008.31879,No
48J0PSYB20G24PEEIJGC,Female,No,Yes,Yes,72,Yes,No,Yes,No,No,Yes,Electronic,97.97442235,6908.816189,No
RR5R7RA785D1BGCMDLXD,Male,No,Yes,No,57,Yes,Wifi Broadband,No,Yes,Yes,No,Electronic,98.12092558,5670.203409,No
X0JALDTNZN3I8UU0O0NI,Male,No,Yes,No,49,Yes,Wifi Broadband,Yes,Yes,No,No,Bank,111.9620321,5314.571173,No
PWZLS7KBUFGX8H9OWXDB,Female,Yes,Yes,No,48,Yes,Wifi Broadband,Yes,Yes,Yes,No,Electronic,118.2825156,5439.975525,Yes
LJ7JAQ57SQ4E1YOPM870,Male,No,No,No,25,Yes,Satellite Broadband,Yes,No,Yes,No,Check,78.57557637,1902.746649,No
ODFIIEEW3BBTUEO3JZW7,Male,No,No,No,-1,Yes,Wifi Broadband,No,No,No,No,Electronic,92.96240045,92.35644432,Yes
66PTZ8IT5RR2SQMWOQ26,Male,No,Yes,No,15,Yes,Wifi Broadband,No,Yes,Yes,No,Electronic,103.425412,1539.577436,No
5AMQH9UAXXCJZIAX8KK9,Female,Yes,No,No,3,Yes,Satellite Broadband,No,No,No,Yes,Electronic,43.86027353,126.9888879,Yes
OKR7T4F18APRY2QSWXT5,Male,No,Yes,No,21,Yes,Wifi Broadband,No,No,No,No,Bank,53.31702443,1125.748909,No
1KLLBEL1XLBPMAFGTS99,Female,No,Yes,No,72,Yes,No,Yes,Yes,Yes,No,Card,84.05808049,6097.164218,No
8T2QHDX102KTM054Z74E,Male,No,No,No,16,Yes,Wifi Broadband,No,No,No,No,Bank,23.90576551,368.3221737,No
YMCBD7XOF83QAAZTCDZ8,Female,No,No,No,25,Yes,Wifi Broadband,Yes,No,Yes,Yes,Electronic,86.04701978,1938.552039,No
R4FFMZQFIHFLWW30O6JZ,Female,No,Yes,No,69,Yes,Wifi Broadband,Yes,Yes,No,No,Electronic,97.13226563,6994.427617,No
2E03HYSCQOA44733DN81,Female,No,No,No,69,Yes,Wifi Broadband,No,Yes,Yes,No,Card,84.09739091,6171.428618,No
OMZUH8UUD1SURNDI4NYT,Male,No,Yes,Yes,55,No,Wifi Broadband,Yes,No,No,No,Card,61.62287681,3158.365418,No
DXBBO3O62BN4RLDBZ1YR,Female,No,No,No,50,Yes,Satellite Broadband,No,No,No,No,Bank,21.0511417,1021.044747,No
FHB0578BM1J366GDT7AL,Male,No,Yes,Yes,-1,Yes,No,No,No,No,No,Check,19.78254769,20.67708485,No
DIILATPKYW4ALDUDI86B,Male,Yes,No,No,8,Yes,No,No,Yes,No,No,Card,76.73438014,636.6889,No
KJD9ULPOOND2089QHPFO,Female,No,No,No,36,No,Satellite Broadband,No,No,No,No,Check,19.65223059,676.6938032,No
F9UZJBIEPQLKJPWLDOG4,Male,Yes,No,No,61,Yes,Wifi Broadband,Yes,Yes,No,Yes,Bank,110.1728627,7032.428839,No
IJFHM3W5QYSYROMETJ11,Female,No,No,No,22,Yes,Satellite Broadband,No,Yes,Yes,No,Electronic,84.1594481,2107.379766,No
BDE0KYY2T377P0LK4OK0,Male,Yes,No,No,26,Yes,Satellite Broadband,No,No,No,No,Electronic,84.91990114,2287.456886,Yes
226N969T14IYRPB81E30,Male,No,Yes,Yes,69,Yes,No,Yes,Yes,Yes,Yes,Card,87.54745694,6329.71144,No
IMB5WR1P8JPUY71IDYOQ,Male,No,Yes,Yes,62,Yes,Wifi Broadband,No,Yes,No,No,Electronic,92.81406274,5982.145854,No
E3F950QE18JX6AO9OON4,Female,No,Yes,Yes,-1,Yes,Wifi Broadband,No,No,No,Yes,Check,20.46416057,20.01404544,No
9K2CX98I01HSDJAT1FLA,Female,No,Yes,No,34,Yes,No,Yes,Yes,No,No,Card,53.85875475,1931.71478,No
YYKJ4B7DUJPBFAPYA2YC,Female,No,No,Yes,18,Yes,Satellite Broadband,Yes,No,No,No,Check,58.48517987,992.1843281,No
P9CWL5FR29Q4NAX76ZKR,Female,No,Yes,No,50,Yes,No,Yes,No,No,No,Card,95.84068574,4912.14399,No
YLSQTPAMZXOMKJJ2XNSN,Female,Yes,No,No,15,Yes,Satellite Broadband,No,No,No,No,Electronic,47.02018638,769.8503595,Yes
94KUWWR1I36RB5PII0I9,Male,Yes,No,No,29,Yes,No,No,No,Yes,No,Electronic,99.28791725,2861.426437,Yes
BX3SII1RLUSFCXW3KGW4,Female,Yes,No,No,28,Yes,Wifi Broadband,No,No,No,Yes,Electronic,99.92728025,2966.249262,Yes
13WJD7WCDK0BB49J5XI6,Female,Yes,No,No,54,Yes,Wifi Broadband,Yes,Yes,Yes,No,Bank,73.92655405,4055.033432,No
HYIQ43SGO5OUI1BMOMYL,Female,No,Yes,Yes,68,Yes,No,Yes,Yes,No,Yes,Card,46.48499425,2961.126799,No
AXJYWGETFOZSW3E5X6PH,Male,No,Yes,Yes,34,Yes,Satellite Broadband,Yes,Yes,Yes,No,Electronic,73.49725127,2569.282669,Yes
SPE3BOAYGYXKBSRPAN58,Female,No,Yes,Yes,17,Yes,Satellite Broadband,Yes,Yes,No,No,Bank,101.5603247,1522.997658,No
3WOKSQSXFOIJS4NER03Z,Female,Yes,No,No,17,Yes,Satellite Broadband,No,No,No,Yes,Electronic,96.07133912,1752.588404,Yes
3RBMP825D1I9HMK7PFDO,Female,No,Yes,No,-1,Yes,Satellite Broadband,No,No,No,Yes,Electronic,90.05774347,91.70347772,Yes
ZGRDS6YJORJLF6LEDQIF,Male,No,Yes,Yes,45,Yes,Satellite Broadband,No,Yes,Yes,Yes,Electronic,54.46083018,2317.065591,No
YF50NP99FD2YMBTEQORK,Female,No,Yes,No,70,Yes,Wifi Broadband,Yes,No,Yes,No,Bank,86.82194994,6059.998978,No
NUJXUF3TRU6BKC3KFOCT,Male,No,No,No,13,Yes,No,No,No,No,No,Electronic,84.065421,1060.037014,Yes
XC9ER90MSXPP00TMMPJP,Female,No,No,No,7,Yes,Wifi Broadband,Yes,Yes,Yes,No,Bank,68.1333879,577.8029128,No
2I7IE6Z4AZGLN8QJ8X59,Male,No,No,No,1,Yes,No,No,No,No,No,Check,45.22646177,44.65107395,No
MG3GZ6SCILOYH26N554X,Female,Yes,Yes,No,64,Yes,Wifi Broadband,No,Yes,Yes,No,Electronic,112.6084005,7490.776337,Yes
ONL87H27X9708ZWFN72M,Female,No,Yes,Yes,9,Yes,Wifi Broadband,No,No,No,No,Check,18.39205103,220.2714127,No
TJMLAIOX2INKN990RJ6T,Female,No,Yes,Yes,12,No,Satellite Broadband,No,No,No,Yes,Bank,20.76925802,268.5053298,No
RQGMKSCNIIYMNQT38JCZ,Male,No,Yes,Yes,71,Yes,Satellite Broadband,No,Yes,Yes,No,Electronic,109.3610773,7688.653158,No
JZ5E0MHH0HK7ORZ04ASU,Female,No,Yes,No,52,No,Wifi Broadband,No,No,No,Yes,Electronic,50.30570145,2553.02409,No
OO43MWKHDO2HEY3M6HZ4,Female,No,Yes,No,73,Yes,No,No,Yes,Yes,No,Electronic,108.1745934,8108.337151,Yes
W8JWD6SGE12RBUCC6AZM,Male,No,Yes,Yes,23,Yes,Wifi Broadband,No,No,No,No,Check,22.41032221,453.2203724,No
NP36PAA9HWZR73BUZ7OP,Female,Yes,No,No,2,No,No,No,No,No,No,Check,18.39849099,91.99044482,No
1LOQOCZ4PW946YNZJANU,Female,No,Yes,Yes,12,Yes,No,No,No,No,Yes,Electronic,64.86541009,876.8489827,No
40FHIL1ED4Y14X3QP53R,Female,No,Yes,No,70,Yes,Wifi Broadband,Yes,No,Yes,Yes,Card,88.87982759,5986.320813,No
4KX3GF75LHIAJ88JCYNJ,Male,No,Yes,No,61,Yes,Satellite Broadband,Yes,Yes,Yes,No,Card,78.5708719,5040.263393,No
AX4ASLY7LZ8U697976A5,Female,No,Yes,Yes,40,Yes,Wifi Broadband,Yes,No,Yes,Yes,Electronic,78.64381026,3126.935137,No
4ZRDF6ZH4UYF9M6ITWPH,Male,Yes,No,No,2,Yes,Satellite Broadband,Yes,No,No,Yes,Electronic,80.76841826,302.8775437,No
JJY9RD3PG1ML8FRAYJLH,Male,Yes,Yes,No,59,No,Satellite Broadband,Yes,Yes,Yes,Yes,Bank,110.2092979,6667.174863,No
FZU8H5XU45ZWKTS4WQBK,Female,No,No,Yes,26,Yes,No,Yes,No,Yes,No,Bank,35.35403687,843.6160509,No
KOEX3T3DRZ6L8U5YF4DS,Male,Yes,Yes,No,40,Yes,Wifi Broadband,Yes,Yes,No,Yes,Bank,106.1520307,4598.588857,No
98ONHFKIPACGUXYY2097,Male,No,No,No,40,Yes,Satellite Broadband,Yes,Yes,Yes,Yes,Bank,79.33687318,3319.528184,No
U6QKDTBQHYZHQ1UT6QIC,Male,No,Yes,No,71,Yes,No,No,Yes,Yes,No,Bank,72.3855316,5266.908516,No
Q88WEN7N6NXM7009WKOQ,Male,No,Yes,Yes,34,Yes,Wifi Broadband,No,No,No,No,Bank,21.56803381,759.9040537,No
6AWSWB1GQ3P247U0S6BZ,Female,No,Yes,Yes,33,Yes,Wifi Broadband,Yes,Yes,Yes,Yes,Check,85.96322983,2840.614622,No
4A2POD65OSR2R9CLJP18,Male,No,No,Yes,5,Yes,Wifi Broadband,No,No,No,No,Check,19.13897561,112.6791814,No
DAS17C2QXBZ1NIF8OETQ,Male,No,Yes,Yes,61,Yes,Wifi Broadband,No,Yes,Yes,No,Card,103.9842947,6449.528271,No
WYDP6TWRY8RFQBF46D7S,Male,No,Yes,No,49,Yes,Satellite Broadband,Yes,No,No,No,Bank,39.67765183,2071.342001,No
29UPR1F751IZYRN25N06,Female,Yes,No,No,36,No,Wifi Broadband,No,No,Yes,No,Electronic,98.97152505,3734.839888,Yes
LZFS6HQ6CP714WNQXY7N,Female,No,No,No,-1,Yes,Wifi Broadband,No,No,No,Yes,Check,18.93904135,18.09878794,Yes
6YOXZ74LMETRMSFMYX60,Female,No,No,No,36,No,Wifi Broadband,Yes,Yes,No,Yes,Bank,86.09200614,3187.379728,No
PAZJEA9AALL7I0ND6USF,Male,No,No,No,49,Yes,Satellite Broadband,No,No,Yes,No,Check,80.59230684,4023.328412,No
7BDN9JF3U6JFY6G8HAK2,Male,No,Yes,No,55,Yes,No,No,No,No,Yes,Card,100.4151861,5615.830462,Yes
AN4Y0EZX5JX5ZBO5FHHS,Female,No,Yes,Yes,69,Yes,Wifi Broadband,Yes,Yes,No,No,Bank,59.51237507,4068.762948,No
1GC7EFXM778F78B8POSO,Male,Yes,Yes,No,70,Yes,Satellite Broadband,No,No,No,No,Card,18.81524284,1462.803474,No
M10WD6R094NZAB5D0GCD,Male,No,No,No,2,Yes,No,No,No,No,No,Bank,78.66956517,304.5591819,Yes
XC704QF4XTT1HEW43TEY,Female,No,No,No,5,Yes,Wifi Broadband,No,Yes,No,Yes,Check,62.57340164,414.4246254,No
ZBBUKPJUATKKBFZ1YJX7,Female,No,Yes,Yes,34,Yes,Satellite Broadband,No,No,Yes,No,Electronic,39.04994526,1327.228878,No
I54XWS7O86S8978L8GAU,Male,No,No,No,12,Yes,No,No,No,No,No,Electronic,18.66980776,252.5111818,No
KX993A43228QT6UTAGRL,Male,No,Yes,No,41,Yes,No,No,No,No,Yes,Electronic,80.76763172,3440.414521,No
4P4PC7HGH66PC2THU9S6,Female,No,No,No,5,Yes,No,No,Yes,No,No,Check,105.2738522,541.7219281,Yes
Y6DRJ5IUCTXXQNZWCFI0,Female,No,Yes,Yes,25,Yes,Wifi Broadband,Yes,No,Yes,No,Electronic,55.00179753,1320.458891,No
JQZ6MD69PMALEYMACOYJ,Male,Yes,No,No,2,Yes,Wifi Broadband,No,No,No,Yes,Electronic,74.15121225,71.92210651,Yes
JPXLJL8TE4QLJ5T6SDJL,Female,No,Yes,No,62,Yes,Wifi Broadband,No,Yes,Yes,Yes,Card,93.46854908,5732.117116,No
URHYCFY8X3TI9PYWGJ7O,Female,No,No,No,16,Yes,Satellite Broadband,Yes,No,No,Yes,Electronic,50.77592059,763.2025861,Yes
WAF3REQ6WLOWKD067ACM,Male,No,Yes,Yes,69,Yes,Satellite Broadband,No,No,No,No,Card,17.56312269,1417.924755,No
69LKPM97EHX6J8JTGK2D,Female,No,Yes,Yes,6,Yes,No,Yes,No,No,No,Card,54.60426718,366.1562484,Yes
AT5JCTD3GAMQEWPDSFEG,Female,No,Yes,No,53,Yes,Wifi Broadband,No,Yes,No,No,Bank,93.22563862,4999.783323,Yes
EOEYPYLFP6LNNSR5FYKK,Male,No,No,No,10,Yes,No,No,No,No,Yes,Electronic,45.37876758,401.970567,Yes
8IYR5J9OXMNSPUL54NBO,Male,No,Yes,No,52,Yes,Wifi Broadband,No,No,No,Yes,Bank,19.53715278,1021.793129,Yes
NI9HJ74NKWUJG910PP2U,Male,No,Yes,No,0,Yes,Wifi Broadband,No,Yes,No,No,Electronic,91.27692066,170.9208883,No
TJ22N4JH41JOJOM1F6LP,Female,Yes,No,No,31,Yes,Wifi Broadband,No,Yes,Yes,Yes,Electronic,109.7576917,3655.613113,Yes
5UYS134ZUR72G423N7WQ,Female,No,No,No,26,Yes,Satellite Broadband,No,No,No,Yes,Bank,97.32086799,2594.337333,No
ZDC3IDE8TMB8OQ1S060U,Female,No,No,Yes,24,Yes,Wifi Broadband,No,No,No,Yes,Bank,22.45778813,530.8426881,No
SZKY8J6KQBTNHE0KK2LJ,Male,No,No,No,8,Yes,Satellite Broadband,No,No,No,No,Electronic,81.1049688,797.7150902,No
S0R7YD59SM4JS5CDKX0D,Female,No,No,No,19,Yes,No,No,No,No,No,Electronic,57.02847681,1092.367074,No
06MXFEHX09TY0DQKO5H1,Male,No,No,No,61,Yes,Satellite Broadband,Yes,Yes,Yes,Yes,Card,117.1762611,7046.271002,No
AFSLEE1TG90K1FF3OQ96,Female,No,No,No,4,Yes,Wifi Broadband,No,No,Yes,No,Check,37.21626436,108.395842,Yes
WW2Z0CD7O8HTLIXFAWF6,Female,No,Yes,No,29,Yes,Wifi Broadband,No,No,Yes,No,Check,49.19031467,1498.344043,No
N4WOHMJW3WGRBR9U6Q7F,Male,No,Yes,No,55,Yes,Wifi Broadband,No,Yes,No,No,Electronic,104.4831654,5277.394923,Yes
E3FMJAZLPXCTWYO2RLQM,Female,No,Yes,Yes,3,No,Wifi Broadband,No,No,Yes,No,Check,59.26709101,224.6083636,No
PD0H621PKWNNJIUE2F7L,Female,Yes,Yes,No,56,Yes,Satellite Broadband,Yes,Yes,Yes,No,Bank,84.99624256,4824.082102,No
L34QD0JW25J6FQ6NF4DH,Male,No,No,Yes,12,Yes,Wifi Broadband,No,No,No,No,Card,78.2803272,1030.794886,No
38OL585DI6ECTXAIN5KQ,Male,No,No,Yes,2,Yes,No,Yes,Yes,No,Yes,Check,57.30902856,159.4661686,No
5M002AJQA4MT80LU73SS,Female,No,No,No,3,No,Satellite Broadband,No,No,No,No,Electronic,78.98886193,143.1998704,Yes
EQJLDPHP5ZCQBHE104E8,Male,No,Yes,No,34,Yes,No,Yes,Yes,No,No,Check,60.4353374,2131.079489,No
07S9LYHFMI85GXYZ7L3J,Male,Yes,Yes,No,70,Yes,Wifi Broadband,No,Yes,Yes,Yes,Card,95.46597928,6707.307286,No
N397L1UGBWY5YKA2PWTM,Male,No,No,No,65,Yes,Satellite Broadband,No,Yes,No,No,Bank,104.0812519,6693.110129,No
TLF9I8NIQDY8OBNKTAXK,Female,No,No,No,57,Yes,Wifi Broadband,No,Yes,Yes,No,Electronic,112.0776816,6518.193612,No
773LMCIYEZXSSNAZN1CY,Male,No,Yes,Yes,49,Yes,Satellite Broadband,No,No,No,No,Bank,20.31290358,1057.615648,No
03X88KDGIFL9LLP76TEC,Female,No,No,No,1,Yes,Satellite Broadband,No,No,No,Yes,Electronic,79.81346735,170.9717689,Yes
SXRQMERKDC8J1PGK2841,Female,No,No,No,26,Yes,Wifi Broadband,Yes,No,Yes,No,Check,52.5957561,1460.534539,No
GA4D86QSQ51X7JJD8QY9,Male,No,No,Yes,5,Yes,Wifi Broadband,No,No,No,No,Check,25.43182739,184.7258469,No
P7QIIW1TDHPRXKTU5WNS,Male,No,No,No,46,Yes,Satellite Broadband,No,Yes,Yes,No,Electronic,88.41753338,3942.287453,Yes
XSCHHOWPX8W5HDMLD463,Male,No,Yes,Yes,7,Yes,Satellite Broadband,No,No,No,Yes,Electronic,69.35623052,376.0976346,No
JX96H57O6Z7CGXMSYPZ0,Female,No,Yes,Yes,70,No,Satellite Broadband,Yes,Yes,Yes,No,Card,106.5399601,7560.184637,No
3WTETSWPEQ9KAZ4UK3ZY,Male,Yes,No,No,0,Yes,Wifi Broadband,No,No,No,No,Electronic,72.59685752,141.1744398,Yes
G7PO7ZF2WA5XKPKNIMC7,Male,No,Yes,Yes,72,Yes,Wifi Broadband,Yes,No,Yes,Yes,Check,77.82769361,5432.013112,No
Q5NBQDDTXNPC7FI751S7,Male,Yes,Yes,No,28,Yes,Wifi Broadband,Yes,No,No,No,Card,29.55326067,804.9653078,Yes
NM7IA7TGSX9GLQJ1GPF0,Male,No,No,No,2,Yes,Satellite Broadband,No,No,No,Yes,Check,21.13080916,51.30311649,No
XJ9SW17AD0ZXF0IZCZUX,Female,No,Yes,Yes,60,Yes,No,Yes,No,No,No,Card,82.61747902,4983.564131,No
DYWGESM2JEFPU3HL1ISP,Male,No,Yes,No,62,Yes,Wifi Broadband,Yes,No,Yes,No,Card,102.7207604,6605.701816,No
45TQX5DL3SW4HHE1Y1S6,Male,No,No,No,0,Yes,Satellite Broadband,No,No,No,Yes,Electronic,78.07000741,77.44881732,Yes
G55KZ4B95RZFFMJIQMYZ,Male,No,Yes,No,59,Yes,No,Yes,No,Yes,No,Check,82.16905585,4748.53062,No
74Y87KEZ9MF7TFPBG5RY,Female,Yes,No,No,71,Yes,Wifi Broadband,No,Yes,Yes,Yes,Bank,108.9751507,7773.215628,No
REYHIN1END72EBRRJ773,Male,Yes,Yes,No,49,Yes,Satellite Broadband,No,No,No,No,Electronic,88.53123608,4368.335716,Yes
URIC35M3A5TPFK5BXOYI,Female,No,No,No,29,No,Wifi Broadband,No,No,No,Yes,Card,18.32755901,602.2040805,No
OCQ3MFDNKM6Z2UGI7X3J,Male,No,No,No,7,Yes,Wifi Broadband,No,No,No,Yes,Bank,18.6402434,150.6559774,No
LGGCXUBQ6BKFGQEPLX6N,Female,Yes,No,No,58,Yes,No,No,No,Yes,Yes,Bank,104.8735902,5914.802714,No
